#{"t_start": 1713718523.670062, "env_id": "ALE/Breakout-v5"}
r,l,t
14.0,592,55312.050827
12.0,519,55324.83164
16.0,549,55338.395603
12.0,653,55354.694989
4.0,271,55360.541466
8.0,456,55371.378392
17.0,745,55390.315939
12.0,515,55402.451739
4.0,268,55408.368255
6.0,395,55417.033756
9.0,499,55429.245304
8.0,455,55440.154582
13.0,559,55453.690001
9.0,496,55466.150071
14.0,606,55482.112107
8.0,443,55492.929248
10.0,512,55504.727099
17.0,704,55522.847068
8.0,453,55534.097639
10.0,506,55546.794611
7.0,415,55556.757598
9.0,413,55566.72614
13.0,681,55583.711371
8.0,409,55593.283843
12.0,458,55604.117405
11.0,489,55615.477623
14.0,598,55630.802487
12.0,523,55643.936281
7.0,424,55653.875146
8.0,320,55660.694089
14.0,565,55675.159968
5.0,363,55683.731971
9.0,554,55697.783713
6.0,353,55705.487656
7.0,457,55716.813456
9.0,501,55728.572737
11.0,557,55742.713926
9.0,519,55755.621109
10.0,594,55769.921124
15.0,620,55785.223087
16.0,557,55799.357849
7.0,406,55808.896181
12.0,511,55821.580883
14.0,559,55835.195139
13.0,605,55850.624234
4.0,307,55857.867998
11.0,534,55870.638774
9.0,478,55882.370159
5.0,354,55890.506477
9.0,486,55902.260484
22.0,678,55919.795698
10.0,538,55932.472149
4.0,297,55939.264299
20.0,685,55956.477776
9.0,512,55969.18743
10.0,464,55980.451722
11.0,460,55991.359431
23.0,742,56010.368639
17.0,706,56027.987192
7.0,446,56038.822184
13.0,548,56052.899592
1.0,200,56056.576552
8.0,499,56068.354367
7.0,440,56078.364094
11.0,477,56089.654243
7.0,487,56101.411706
18.0,598,56116.367799
17.0,587,56130.845945
12.0,559,56144.436849
6.0,375,56153.466367
14.0,569,56167.016048
13.0,533,56180.58249
8.0,474,56191.939202
13.0,523,56205.518402
5.0,343,56212.788573
19.0,670,56229.994893
12.0,590,56244.540995
14.0,662,56261.32342
12.0,463,56272.640409
30.0,957,56297.906373
8.0,437,56307.86901
14.0,488,56320.060612
12.0,565,56334.176208
2.0,213,56338.758322
7.0,426,56349.228403
10.0,517,56361.488627
2.0,207,56365.575406
8.0,461,56376.044109
7.0,427,56386.511406
7.0,401,56396.023304
5.0,319,56403.295439
10.0,547,56416.470227
13.0,569,56430.509147
9.0,488,56442.406245
12.0,652,56458.286928
12.0,632,56474.594834
12.0,610,56489.952507
13.0,531,56503.488864
11.0,583,56517.490845
11.0,495,56529.69484
10.0,589,56543.720213
15.0,628,56559.991479
10.0,401,56569.080931
9.0,478,56580.874901
6.0,388,56589.881796
11.0,594,56604.388837
9.0,482,56615.763165
14.0,666,56632.478114
19.0,580,56646.995217
19.0,638,56662.886483
10.0,509,56675.579469
8.0,481,56686.894265
10.0,550,56700.956807
29.0,812,56722.195005
20.0,690,56739.761932
15.0,663,56756.049445
22.0,784,56776.416006
14.0,699,56794.085732
7.0,445,56804.942139
13.0,529,56818.039658
4.0,323,56825.363893
8.0,442,56836.13364
3.0,252,56841.606512
6.0,406,56851.125285
8.0,459,56862.428152
12.0,591,56877.388986
10.0,528,56890.543702
9.0,485,56901.809257
12.0,430,56911.782997
7.0,415,56921.26255
13.0,635,56936.654768
11.0,562,56950.683999
6.0,357,56958.789194
16.0,545,56972.336517
12.0,621,56987.668622
3.0,259,56993.119114
9.0,482,57004.862142
20.0,769,57024.664731
10.0,564,57038.813814
15.0,610,57054.096403
10.0,602,57069.516877
16.0,551,57083.1304
5.0,355,57089.634692
11.0,565,57103.578502
6.0,415,57113.586121
13.0,590,57128.10134
5.0,337,57135.842632
3.0,269,57141.309737
14.0,595,57155.832757
18.0,632,57171.317662
11.0,592,57186.298388
9.0,531,57199.480701
12.0,478,57211.29334
4.0,327,57218.58691
8.0,426,57229.008923
21.0,677,57246.167571
7.0,408,57255.699284
6.0,353,57263.874421
5.0,326,57271.193072
14.0,635,57287.04553
13.0,525,57299.775762
17.0,622,57315.56759
13.0,660,57332.238007
8.0,411,57342.212042
6.0,395,57351.726855
6.0,365,57360.299776
7.0,409,57370.08591
10.0,558,57383.949427
6.0,395,57393.045241
7.0,438,57403.488915
0.0,149,57405.775613
8.0,455,57417.097817
9.0,483,57428.331122
5.0,325,57435.63468
1.0,206,57439.334564
7.0,392,57448.453103
19.0,687,57465.676121
12.0,588,57480.661612
10.0,547,57493.858009
16.0,607,57509.143949
5.0,338,57517.298731
3.0,284,57523.216675
8.0,461,57534.599987
11.0,605,57549.615427
15.0,625,57565.507427
10.0,511,57577.791334
6.0,370,57586.400778
11.0,464,57597.724667
14.0,721,57615.906382
7.0,471,57627.319988
7.0,423,57637.277547
10.0,519,57650.431909
21.0,761,57669.922875
4.0,304,57676.715057
16.0,684,57693.950874
11.0,602,57708.963811
9.0,535,57722.143452
12.0,649,57738.485345
16.0,673,57756.203188
14.0,696,57773.454753
8.0,436,57783.990922
8.0,463,57794.906465
8.0,459,57805.881455
8.0,414,57815.899112
12.0,594,57830.39935
10.0,510,57843.134288
12.0,486,57855.367972
15.0,598,57870.378289
3.0,250,57875.402448
6.0,284,57881.324781
6.0,362,57889.988733
16.0,638,57905.88785
9.0,472,57917.726015
10.0,549,57931.832768
9.0,510,57944.062431
10.0,529,57956.668183
4.0,306,57963.078507
19.0,663,57979.852233
4.0,291,57986.182532
10.0,501,57998.465984
7.0,405,58007.999942
12.0,613,58023.440623
10.0,523,58036.142902
7.0,427,58046.562798
15.0,590,58060.643441
9.0,478,58072.460237
8.0,435,58082.977458
11.0,555,58096.628296
4.0,320,58103.920432
8.0,385,58113.043981
13.0,606,58128.467708
8.0,463,58139.877195
9.0,510,58152.534071
12.0,568,58166.638097
11.0,527,58179.7864
16.0,735,58198.356905
15.0,580,58212.898981
2.0,217,58217.068186
17.0,532,58230.69408
4.0,287,58237.139884
10.0,572,58251.283006
4.0,297,58258.096691
11.0,607,58273.51424
13.0,499,58285.814636
13.0,541,58298.991189
6.0,358,58307.182296
8.0,405,58316.694676
5.0,348,58324.898463
9.0,525,58337.588584
7.0,441,58347.959872
4.0,327,58355.214016
13.0,490,58366.583451
6.0,364,58374.789049
4.0,285,58380.695669
6.0,386,58389.44706
4.0,318,58396.743507
4.0,303,58403.184319
10.0,523,58415.932403
4.0,279,58421.418754
8.0,440,58431.908076
19.0,749,58451.024463
6.0,395,58460.101288
16.0,571,58474.158423
13.0,541,58487.339951
3.0,253,58492.321988
10.0,520,58505.063218
16.0,651,58521.791046
12.0,482,58534.070542
10.0,555,58547.63461
18.0,648,58563.913372
9.0,513,58576.148534
14.0,608,58591.606082
5.0,353,58599.310982
6.0,377,58607.941026
9.0,492,58619.759794
10.0,483,58631.505863
10.0,560,58645.543719
16.0,655,58662.732229
8.0,473,58674.512753
7.0,401,58683.61653
7.0,422,58694.0024
4.0,292,58700.291436
8.0,452,58710.709115
4.0,270,58717.088598
5.0,353,58725.252762
5.0,303,58732.005692
8.0,425,58741.870107
20.0,673,58758.511139
11.0,598,58773.009665
6.0,371,58781.590492
10.0,525,58794.740171
8.0,429,58804.65721
7.0,477,58816.002831
13.0,597,58830.898879
7.0,424,58840.871813
9.0,501,58853.078682
12.0,486,58864.494195
6.0,386,58873.588326
12.0,540,58886.756744
8.0,509,58899.050053
11.0,610,58914.536379
9.0,505,58927.247484
10.0,537,58940.380366
10.0,535,58953.556764
12.0,604,58968.98929
17.0,591,58983.596896
5.0,322,58990.873207
6.0,357,58999.085125
10.0,512,59011.380682
0.0,137,59013.657379
7.0,441,59023.69468
6.0,374,59032.796019
12.0,613,59048.233849
7.0,441,59058.676653
4.0,309,59065.064389
2.0,194,59068.726313
13.0,658,59085.066788
19.0,558,59099.13974
7.0,449,59109.624179
4.0,289,59116.028187
11.0,565,59130.556743
7.0,475,59141.919057
23.0,583,59156.341925
9.0,494,59168.157293
8.0,447,59178.302324
17.0,731,59196.78363
12.0,554,59210.371017
9.0,513,59222.663197
10.0,493,59234.920869
10.0,528,59248.501511
15.0,666,59265.334601
11.0,590,59279.797247
14.0,602,59294.784527
7.0,416,59304.341815
22.0,771,59323.863955
9.0,504,59336.557213
13.0,694,59354.202971
11.0,540,59367.377848
9.0,483,59379.548008
8.0,461,59390.822144
6.0,395,59399.466745
11.0,566,59413.504733
5.0,343,59421.184262
8.0,439,59432.048739
10.0,489,59443.893816
4.0,290,59450.231701
7.0,441,59460.715782
2.0,234,59465.294204
13.0,701,59482.972151
0.0,136,59485.278749
6.0,395,59494.388699
11.0,597,59509.363568
8.0,508,59522.104267
9.0,506,59534.360171
8.0,489,59545.756036
6.0,383,59555.298823
9.0,467,59566.235675
10.0,525,59578.998635
8.0,452,59590.313149
2.0,198,59594.026153
0.0,156,59596.330872
12.0,552,59610.37314
4.0,305,59617.690038
17.0,678,59634.478714
10.0,443,59645.369745
10.0,544,59659.058968
3.0,248,59664.526322
2.0,220,59668.613863
9.0,503,59681.300946
11.0,575,59695.456217
10.0,602,59710.948304
6.0,385,59720.017203
20.0,616,59735.560287
7.0,455,59746.433464
9.0,415,59756.457731
5.0,331,59763.780777
12.0,473,59775.132304
14.0,610,59790.663747
12.0,643,59806.567589
13.0,558,59820.202545
16.0,596,59834.711835
11.0,490,59847.444783
10.0,541,59860.625638
6.0,354,59869.265492
10.0,544,59882.934813
10.0,599,59897.9314
20.0,703,59916.088212
7.0,398,59925.177797
14.0,558,59939.274462
15.0,590,59954.254704
11.0,548,59967.948678
20.0,673,59985.203481
12.0,593,59999.749575
9.0,509,60012.450417
14.0,583,60026.568959
13.0,637,60042.516733
20.0,572,60057.049148
17.0,697,60074.760109
6.0,396,60084.278728
6.0,404,60093.428788
19.0,676,60110.659519
8.0,429,60121.543641
9.0,502,60133.795075
6.0,382,60142.86372
9.0,500,60155.12118
11.0,562,60169.14682
8.0,450,60180.065502
15.0,640,60196.355522
7.0,346,60204.523071
13.0,534,60217.61944
18.0,607,60232.976389
10.0,595,60247.486927
7.0,440,60258.353795
13.0,554,60272.02301
15.0,677,60289.468597
8.0,448,60300.391845
12.0,533,60313.136615
23.0,740,60332.622056
8.0,457,60343.561223
11.0,495,60355.366047
16.0,639,60371.257551
9.0,486,60383.503133
2.0,235,60388.067553
8.0,501,60400.364692
8.0,437,60410.782637
10.0,508,60423.540383
14.0,605,60438.532945
17.0,597,60453.508942
7.0,465,60464.460959
14.0,570,60478.935743
6.0,403,60488.51749
8.0,460,60499.42185
8.0,473,60510.82794
7.0,440,60521.326642
19.0,634,60537.221547
14.0,568,60551.785295
8.0,459,60562.72964
15.0,660,60579.481646
21.0,808,60599.973883
14.0,594,60615.033031
8.0,462,60626.380619
13.0,483,60638.199183
11.0,540,60651.334852
17.0,632,60667.363061
11.0,631,60682.804443
18.0,586,60697.398291
3.0,285,60703.35222
5.0,355,60711.559815
7.0,460,60722.051564
19.0,663,60739.282147
21.0,824,60760.651539
10.0,443,60771.570496
12.0,537,60784.785763
9.0,477,60796.169562
11.0,587,60811.200503
3.0,281,60817.583288
9.0,488,60829.436994
8.0,444,60839.86621
10.0,562,60853.972247
8.0,465,60865.37172
12.0,535,60878.549068
11.0,487,60889.980127
6.0,386,60899.543956
24.0,734,60918.609173
10.0,554,60932.717213
8.0,504,60945.015312
11.0,564,60959.16234
12.0,613,60974.629961
10.0,552,60987.800229
7.0,400,60996.83511
11.0,460,61007.739706
8.0,467,61018.664668
7.0,472,61030.02637
6.0,376,61038.702008
12.0,496,61051.38405
10.0,526,61064.058101
14.0,580,61078.601974
17.0,630,61094.559569
11.0,583,61109.482078
17.0,616,61124.828403
6.0,383,61133.502578
2.0,205,61138.028288
7.0,437,61148.088658
7.0,402,61157.649496
9.0,512,61169.95654
13.0,471,61181.778874
13.0,647,61197.690024
14.0,512,61210.429836
8.0,450,61220.906339
10.0,422,61231.409636
15.0,718,61250.053784
4.0,302,61256.848183
6.0,377,61265.549035
8.0,470,61276.939832
6.0,384,61285.578818
6.0,350,61293.80489
9.0,516,61306.082017
2.0,224,61310.693617
7.0,425,61320.355795
18.0,615,61335.775153
11.0,663,61352.497285
9.0,533,61365.614322
7.0,426,61375.624025
6.0,365,61383.891945
9.0,497,61395.66031
5.0,365,61403.906418
11.0,565,61418.382195
6.0,423,61428.359901
6.0,407,61437.895288
6.0,392,61446.987036
6.0,397,61456.484915
9.0,505,61469.167684
2.0,236,61473.72276
8.0,429,61483.694963
4.0,287,61490.060346
12.0,642,61505.498108
5.0,370,61514.107956
7.0,392,61523.652652
5.0,383,61532.315807
9.0,496,61544.152487
6.0,354,61551.907631
10.0,566,61565.93873
9.0,422,61575.887702
10.0,507,61588.566807
14.0,560,61602.568814
16.0,515,61615.244348
10.0,487,61627.067814
8.0,495,61639.301801
5.0,334,61646.932659
10.0,553,61660.536808
16.0,622,61676.413294
8.0,406,61686.420514
8.0,435,61696.791399
29.0,862,61718.969072
13.0,533,61732.097838
12.0,603,61747.518545
11.0,553,61760.707983
3.0,265,61766.179018
4.0,323,61773.469464
7.0,445,61783.841957
5.0,338,61791.536762
6.0,363,61800.145442
8.0,451,61811.447959
11.0,542,61824.639942
12.0,543,61838.260428
9.0,500,61850.505255
14.0,590,61865.073763
7.0,437,61875.495992
6.0,371,61884.072402
11.0,435,61894.477569
13.0,499,61906.275997
9.0,522,61919.03395
3.0,250,61924.540852
6.0,412,61934.025015
6.0,406,61943.562186
7.0,415,61954.075521
7.0,405,61963.655252
9.0,468,61974.997141
7.0,409,61984.611892
11.0,538,61998.223481
10.0,519,62010.474392
12.0,499,62022.765339
7.0,385,62031.908393
6.0,390,62041.043437
10.0,525,62054.687725
13.0,579,62069.198783
4.0,284,62075.617733
12.0,600,62090.183623
4.0,304,62097.467027
3.0,261,62102.524158
10.0,524,62115.244444
22.0,559,62129.306522
10.0,547,62142.538743
6.0,360,62150.758247
10.0,473,62162.515258
7.0,432,62172.936516
12.0,457,62184.291294
7.0,444,62194.368707
6.0,374,62202.924701
2.0,223,62207.466972
7.0,425,62217.881938
7.0,412,62227.886925
7.0,395,62236.943739
5.0,352,62244.704747
6.0,358,62252.945714
2.0,235,62257.889156
7.0,419,62267.477377
7.0,450,62277.905236
14.0,581,62292.924948
11.0,586,62307.473926
8.0,468,62318.818624
5.0,309,62326.067414
6.0,423,62335.659181
4.0,330,62342.935331
10.0,558,62356.549807
12.0,596,62371.545258
5.0,348,62379.263002
4.0,276,62385.636938
9.0,485,62396.93489
13.0,533,62410.15859
5.0,348,62418.355788
7.0,427,62428.361107
4.0,282,62434.724264
12.0,543,62448.401613
10.0,561,62462.181747
22.0,737,62481.148901
10.0,503,62493.892193
11.0,620,62509.287878
9.0,570,62523.396598
14.0,609,62539.288045
4.0,292,62546.093496
8.0,507,62557.995273
13.0,545,62571.236203
4.0,323,62578.46253
14.0,576,62592.627599
10.0,536,62606.245349
20.0,591,62620.867231
5.0,354,62629.046396
4.0,351,62637.280676
12.0,522,62650.017592
17.0,580,62664.151509
8.0,413,62674.138068
6.0,378,62683.218715
9.0,510,62695.474954
13.0,557,62709.065192
12.0,522,62721.797654
6.0,390,62730.45772
7.0,430,62740.906604
7.0,467,62752.196574
7.0,401,62761.328274
24.0,767,62780.90095
10.0,526,62794.295944
19.0,639,62810.702074
8.0,484,62822.074423
7.0,402,62831.175487
9.0,560,62845.252765
16.0,582,62859.350516
11.0,527,62872.554153
13.0,484,62884.352635
9.0,493,62896.681697
3.0,286,62903.45179
12.0,628,62918.959112
8.0,447,62930.262878
12.0,612,62945.743133
11.0,437,62956.160565
10.0,577,62970.672289
10.0,576,62985.267281
12.0,628,63001.186522
6.0,398,63010.337082
10.0,518,63023.527425
7.0,436,63033.410121
7.0,448,63043.891851
16.0,590,63058.916536
9.0,494,63071.229561
12.0,626,63086.666623
15.0,811,63107.546364
14.0,520,63120.299468
9.0,533,63133.464471
18.0,737,63152.113098
13.0,570,63166.215694
12.0,527,63179.355447
12.0,677,63196.637324
6.0,361,63205.305681
6.0,400,63214.885515
7.0,441,63225.747849
9.0,496,63238.042794
15.0,723,63257.058573
11.0,476,63268.442129
3.0,251,63273.958014
22.0,672,63291.180385
13.0,561,63305.284909
7.0,417,63314.904816
9.0,530,63328.055927
9.0,514,63340.413573
11.0,602,63355.400887
9.0,542,63369.083074
10.0,441,63379.539934
9.0,488,63391.457824
14.0,647,63407.803906
8.0,468,63419.616443
9.0,527,63432.853719
5.0,359,63441.489871
10.0,504,63453.822178
5.0,372,63462.928831
13.0,681,63479.815574
4.0,286,63485.825486
11.0,519,63498.547505
2.0,252,63503.128629
6.0,424,63513.178929
8.0,458,63524.107479
21.0,618,63540.474319
12.0,595,63555.498072
9.0,555,63569.115911
11.0,633,63584.461827
17.0,683,63602.244718
5.0,357,63610.400839
3.0,262,63616.069105
6.0,420,63625.616737
7.0,468,63636.968298
7.0,386,63646.098482
4.0,322,63652.976558
13.0,566,63667.026936
14.0,532,63679.754177
8.0,451,63690.675319
8.0,453,63701.163268
9.0,479,63712.999932
6.0,433,63723.495725
12.0,530,63737.155677
7.0,369,63745.878403
6.0,349,63754.077744
5.0,376,63763.199868
3.0,274,63769.601827
7.0,410,63778.686261
8.0,442,63789.162291
8.0,429,63799.602794
18.0,764,63819.602727
8.0,413,63829.606022
8.0,453,63840.530693
8.0,479,63851.960548
10.0,556,63865.555414
8.0,421,63875.622176
6.0,365,63884.269445
14.0,661,63901.037335
12.0,520,63913.799677
11.0,549,63927.857535
8.0,450,63938.780663
17.0,685,63956.437784
10.0,579,63970.517266
11.0,431,63980.541401
10.0,363,63989.164067
6.0,397,63998.274155
6.0,322,64005.599324
8.0,442,64016.490799
14.0,567,64030.981941
2.0,220,64035.101519
20.0,717,64053.68173
15.0,584,64067.841106
7.0,417,64078.295583
11.0,595,64092.851417
21.0,847,64115.091013
6.0,381,64123.745168
0.0,135,64126.019549
4.0,304,64132.858556
11.0,609,64148.335213
7.0,426,64157.868406
9.0,486,64169.68133
11.0,491,64181.07067
11.0,557,64195.185279
15.0,563,64209.303745
7.0,393,64218.858211
9.0,480,64231.172966
5.0,325,64237.920499
14.0,547,64251.996448
4.0,289,64258.021194
13.0,549,64271.300803
7.0,463,64282.172892
8.0,427,64292.712311
7.0,401,64302.263148
12.0,444,64313.151356
6.0,407,64322.74636
7.0,446,64333.628964
16.0,510,64346.413014
10.0,528,64360.044048
12.0,511,64372.8334
21.0,710,64391.000205
12.0,462,64401.925558
8.0,491,64413.788271
11.0,550,64427.849806
11.0,608,64442.478716
11.0,577,64457.514287
12.0,504,64469.818012
6.0,359,64478.523729
4.0,274,64484.472795
9.0,494,64496.309193
7.0,388,64505.846187
13.0,485,64517.707297
13.0,542,64531.374869
5.0,376,64540.010283
10.0,556,64554.143581
14.0,681,64571.640303
6.0,358,64580.288803
13.0,543,64593.51687
13.0,557,64607.066227
12.0,667,64623.486444
7.0,414,64633.529403
7.0,410,64643.198224
13.0,560,64657.749038
5.0,348,64665.085802
6.0,408,64675.058708
7.0,422,64685.073308
11.0,584,64699.642762
1.0,176,64702.403773
7.0,436,64712.479359
6.0,348,64720.615436
5.0,330,64727.460845
14.0,639,64743.351086
15.0,556,64757.389157
4.0,292,64763.812834
2.0,213,64768.360155
13.0,560,64782.416463
11.0,615,64797.866633
8.0,416,64807.911632
12.0,576,64821.98767
15.0,633,64837.949032
6.0,372,64846.633941
4.0,283,64853.047849
7.0,424,64863.073077
29.0,724,64881.234387
15.0,549,64895.374087
7.0,370,64904.059428
5.0,298,64910.894106
8.0,439,64921.760123
11.0,599,64936.730214
7.0,435,64947.132311
6.0,398,64956.287988
2.0,215,64960.421302
15.0,623,64975.906328
24.0,620,64991.821408
11.0,639,65007.698073
10.0,540,65020.888273
14.0,718,65039.10753
5.0,307,65045.982161
11.0,591,65060.555478
12.0,635,65076.515592
5.0,338,65084.276814
8.0,452,65095.242206
8.0,443,65105.700299
19.0,775,65125.698676
12.0,643,65142.031894
11.0,573,65156.161143
7.0,423,65166.181997
8.0,443,65176.467411
12.0,455,65187.198576
7.0,466,65198.083296
16.0,531,65210.860607
6.0,420,65220.434806
11.0,409,65230.038061
6.0,426,65240.065307
15.0,575,65254.148012
14.0,556,65268.196891
1.0,173,65270.948059
14.0,619,65286.430467
16.0,683,65303.665488
4.0,299,65309.617113
10.0,503,65322.369404
13.0,685,65339.678701
5.0,344,65347.413062
11.0,522,65360.197545
5.0,345,65367.920861
11.0,553,65381.577841
5.0,356,65389.32649
16.0,531,65402.53951
7.0,446,65412.551942
15.0,721,65431.194647
6.0,377,65439.89864
17.0,699,65457.648182
8.0,508,65469.976904
9.0,562,65484.050189
12.0,593,65498.642286
8.0,451,65509.983706
2.0,224,65514.152278
8.0,479,65525.518111
9.0,487,65537.38193
5.0,363,65545.977566
13.0,609,65561.474631
11.0,564,65575.5657
9.0,453,65586.942631
4.0,320,65593.863593
5.0,315,65601.116809
7.0,439,65611.617992
4.0,352,65619.38973
10.0,597,65634.399594
11.0,474,65646.22214
7.0,453,65656.761825
5.0,355,65665.010184
13.0,613,65680.857305
7.0,447,65691.832137
10.0,522,65704.144167
12.0,604,65719.175673
8.0,461,65730.539572
8.0,456,65741.934168
5.0,376,65750.106102
12.0,557,65764.244461
11.0,571,65778.797536
11.0,554,65792.056587
7.0,465,65803.844193
11.0,606,65818.887691
4.0,277,65824.803547
10.0,575,65838.939151
16.0,658,65855.274603
9.0,454,65866.206468
8.0,446,65877.555772
4.0,333,65884.876558
10.0,535,65897.610857
13.0,641,65914.010599
10.0,454,65924.896101
8.0,469,65936.266488
13.0,627,65952.171209
15.0,574,65967.221698
8.0,449,65978.113988
11.0,512,65990.412324
5.0,346,65998.606471
8.0,506,66010.924416
13.0,615,66026.409575
5.0,371,66035.530698
7.0,387,66044.261105
14.0,525,66057.033118
12.0,605,66072.116354
10.0,484,66084.408368
5.0,331,66091.729375
8.0,453,66102.67779
12.0,546,66115.875582
6.0,415,66125.443426
7.0,460,66136.427829
16.0,639,66152.296411
6.0,417,66162.323636
8.0,336,66169.648396
8.0,496,66181.953239
27.0,776,66201.896378
13.0,639,66218.319173
7.0,435,66228.344422
9.0,501,66241.082518
14.0,584,66256.069041
8.0,443,66266.531896
19.0,624,66282.460263
14.0,503,66295.139982
10.0,562,66309.30395
7.0,438,66319.301979
13.0,631,66335.265581
12.0,633,66351.122363
14.0,518,66363.504771
18.0,657,66378.836507
9.0,534,66391.180831
16.0,639,66406.458458
16.0,626,66421.314364
15.0,611,66435.758759
6.0,422,66445.574008
15.0,566,66460.379454
10.0,499,66473.182971
7.0,469,66484.467098
17.0,574,66498.760938
12.0,625,66514.86015
12.0,526,66527.546801
14.0,669,66544.16248
7.0,462,66555.511658
